year,fao_code,item,category,production_t,prod_loss_pct,prod_loss_t,postharvest_loss_pct,postharvest_loss_t,farmgate_t,farmgate_low,farmgate_high,retail_supply_t,dist_loss_pct,dist_loss_t,retail_loss_pct,retail_loss_t,retail_t,retail_low,retail_high,total_t
2017,401,Chillies and peppers,Vegetables,42555.8,14.2,6042.92,8.7,3176.62,9219.5,6564.1,11780.4,24190.07,2.5,604.75,5.8,1367.95,1972.7,1388.3,2550.8,11192.2
2017,403,Onions,Vegetables,2387.0,14.2,338.95,8.7,178.18,517.1,368.2,660.8,45461.68,2.5,1136.54,5.8,2570.86,3707.4,2609.0,4793.9,4224.6
2017,406,Green garlic,Vegetables,241.0,14.2,34.22,8.7,17.99,52.2,37.2,66.7,3575.72,2.5,89.39,5.8,202.21,291.6,205.2,377.1,343.8
2017,407,Leeks and other alliaceous vegetables,Other Storable,447.0,14.2,63.47,8.7,33.37,96.8,68.9,123.7,1330.47,2.5,33.26,5.8,75.24,108.5,76.3,140.3,205.3
2017,414,Green beans,Other Perishable,2175.8,14.2,308.96,8.7,162.42,471.4,335.6,602.3,6192.52,2.5,154.81,5.8,350.19,505.0,355.4,653.1,976.4
2017,417,"Peas, green",Vegetables,1522.0,14.2,216.12,8.7,113.61,329.7,234.8,421.3,5171.06,2.5,129.28,5.8,292.42,421.7,296.8,545.3,751.5
2017,426,Carrots and turnips,Vegetables,10993.0,14.2,1561.01,8.7,820.58,2381.6,1695.6,3043.1,35158.8,2.5,878.97,5.8,1988.23,2867.2,2017.8,3707.5,5248.8
2017,446,Sweet corn,Other Perishable,6053.0,14.2,859.53,8.7,451.83,1311.4,933.7,1675.6,9042.31,2.5,226.06,5.8,511.34,737.4,518.9,953.5,2048.7
2017,449,Mushrooms and truffles,Other Perishable,52167.0,14.2,7407.71,8.7,3894.06,11301.8,8046.6,14441.0,12546.9,2.5,313.67,5.8,709.53,1023.2,720.1,1323.1,12325.0
2017,486,Bananas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,75877.38,2.5,1896.93,5.8,4290.87,6187.8,4354.6,8001.3,6187.8
2017,490,Oranges,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,37888.41,2.5,947.21,5.8,2142.59,3089.8,2174.4,3995.3,3089.8
2017,495,"Tangerines, mandarins, clementines",Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,19305.95,2.5,482.65,5.8,1091.75,1574.4,1108.0,2035.9,1574.4
2017,497,Lemons and limes,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,13637.03,2.5,340.93,5.8,771.17,1112.1,782.6,1438.0,1112.1
2017,515,Apples,Fruits,105463.5,14.2,14975.82,8.7,7872.43,22848.2,16267.4,29194.6,89769.47,2.5,2244.24,5.8,5076.46,7320.7,5151.8,9466.1,30168.9
2017,521,Pears,Fruits,5203.5,14.2,738.9,8.7,388.42,1127.3,802.6,1440.4,9059.47,2.5,226.49,5.8,512.31,738.8,520.0,955.4,1866.2
2017,526,Apricots,Tree Fruit,964.5,14.2,136.96,8.7,72.0,209.0,148.8,267.0,502.76,2.5,12.57,5.8,28.43,41.0,28.9,53.1,250.0
2017,531,Cherries,Fruits,21391.5,14.2,3037.59,8.7,1596.79,4634.4,3299.6,5921.6,6148.38,2.5,153.71,5.8,347.69,501.4,352.8,648.3,5135.7
2017,534,Peaches and nectarines,Fruits,6120.0,14.2,869.04,8.7,456.83,1325.9,944.0,1694.1,7747.39,2.5,193.68,5.8,438.12,631.8,444.6,817.0,1957.7
2017,536,Plums and sloes,Fruits,1565.0,14.2,222.23,8.7,116.82,339.1,241.4,433.2,5527.9,2.5,138.2,5.8,312.6,450.8,317.3,582.9,789.9
2017,544,Strawberries,Fruits,1157.5,14.2,164.36,8.7,86.4,250.8,178.5,320.4,17599.02,2.5,439.98,5.8,995.22,1435.2,1010.0,1855.8,1685.9
2017,547,Raspberries,Fruits,8542.0,14.2,1212.96,8.7,637.63,1850.6,1317.6,2364.6,6111.59,2.5,152.79,5.8,345.61,498.4,350.8,644.5,2349.0
2017,552,Blueberries and cranberries,Fruits,121860.5,14.2,17304.19,8.7,9096.4,26400.6,18796.6,33733.6,23961.99,2.5,599.05,5.8,1355.05,1954.1,1375.2,2526.8,28354.7
2017,560,Grapes,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,26572.65,2.5,664.32,5.8,1502.68,2167.0,1525.0,2802.1,2167.0
2017,567,Watermelons,Fruits,582.0,14.2,82.64,8.7,43.44,126.1,89.8,161.1,30631.51,2.5,765.79,5.8,1732.21,2498.0,1757.9,3230.1,2624.1
2017,568,Cantaloupes and other melons,Fruits,3273.0,14.2,464.77,8.7,244.32,709.1,504.8,906.0,21337.83,2.5,533.45,5.8,1206.65,1740.1,1224.6,2250.1,2449.2
2017,572,Avocados,Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,10282.04,2.5,257.05,5.8,581.45,838.5,590.1,1084.3,838.5
2017,574,Pineapples,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,20721.03,2.5,518.03,5.8,1171.77,1689.8,1189.2,2185.0,1689.8
2017,592,Kiwi fruit,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2588.6,2.5,64.72,5.8,146.39,211.1,148.6,273.0,211.1
2017,600,Papayas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2192.52,2.5,54.81,5.8,123.99,178.8,125.9,231.3,178.8
2018,116,Potatoes,Vegetables,95254.3,14.2,13526.11,8.7,7110.35,20636.5,14692.6,26368.5,251720.42,2.5,6293.01,5.8,14234.79,20527.8,14446.1,26543.8,41164.3
2018,122,Sweet potatoes,Vegetables,5.0,14.2,0.71,8.7,0.37,1.1,0.8,1.4,4608.22,2.5,115.21,5.8,260.59,375.8,264.5,485.9,376.9
2018,358,Cabbages,Vegetables,9306.0,14.2,1321.45,8.7,694.66,2016.1,1435.4,2576.1,34396.08,2.5,859.9,5.8,1945.1,2805.0,1974.0,3627.1,4821.1
2018,367,Asparagus,Vegetables,152.0,14.2,21.58,8.7,11.35,32.9,23.4,42.1,3857.76,2.5,96.44,5.8,218.16,314.6,221.4,406.9,347.6
2018,372,Lettuce and chicory,Vegetables,6929.1,14.2,983.93,8.7,517.23,1501.2,1068.8,1918.1,40412.02,2.5,1010.3,5.8,2285.3,3295.6,2319.2,4261.4,4796.8
2018,373,Spinach,Vegetables,509.0,14.2,72.28,8.7,37.99,110.3,78.5,140.9,4645.0,2.5,116.12,5.8,262.68,378.8,266.6,489.8,489.0
2018,388,Tomatoes,Vegetables,52658.9,14.2,7477.56,8.7,3930.78,11408.3,8122.5,14577.1,122600.86,2.5,3065.02,5.8,6933.08,9998.1,7036.0,12928.2,21406.5
2018,393,Cauliflowers and broccoli,Vegetables,2683.0,14.2,380.99,8.7,200.27,581.3,413.8,742.7,21449.42,2.5,536.24,5.8,1212.96,1749.2,1231.0,2261.8,2330.5
2018,394,"Pumpkins, squash and gourds",Vegetables,16313.0,14.2,2316.45,8.7,1217.7,3534.1,2516.2,4515.8,19547.52,2.5,488.69,5.8,1105.41,1594.1,1121.8,2061.3,5128.3
2018,397,Cucumbers and gherkins,Greenhouse Veg,32779.2,14.2,4654.65,8.7,2446.84,7101.5,5056.1,9074.0,27526.67,2.5,688.17,5.8,1556.63,2244.8,1579.8,2902.7,9346.3
2018,399,Eggplants (aubergines),Vegetables,594.1,14.2,84.36,8.7,44.35,128.7,91.6,164.5,2925.81,2.5,73.15,5.8,165.45,238.6,167.9,308.5,367.3
2018,401,Chillies and peppers,Vegetables,41567.9,14.2,5902.64,8.7,3102.88,9005.5,6411.7,11506.9,25019.01,2.5,625.48,5.8,1414.82,2040.3,1435.8,2638.3,11045.8
2018,403,Onions,Vegetables,4759.0,14.2,675.78,8.7,355.24,1031.0,734.1,1317.4,47160.02,2.5,1179.0,5.8,2666.9,3845.9,2706.5,4973.0,4876.9
2018,406,Green garlic,Vegetables,261.0,14.2,37.06,8.7,19.48,56.5,40.3,72.3,4192.52,2.5,104.81,5.8,237.09,341.9,240.6,442.1,398.5
2018,407,Leeks and other alliaceous vegetables,Other Storable,340.0,14.2,48.28,8.7,25.38,73.7,52.4,94.1,1183.32,2.5,29.58,5.8,66.92,96.5,67.9,124.8,170.2
2018,414,Green beans,Other Perishable,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,4584.92,2.5,114.62,5.8,259.28,373.9,263.1,483.5,373.9
2018,417,"Peas, green",Vegetables,1896.0,14.2,269.23,8.7,141.53,410.8,292.5,524.9,5668.91,2.5,141.72,5.8,320.58,462.3,325.3,597.8,873.1
2018,426,Carrots and turnips,Vegetables,10123.0,14.2,1437.47,8.7,755.64,2193.1,1561.4,2802.3,36385.04,2.5,909.63,5.8,2057.57,2967.2,2088.1,3836.7,5160.3
2018,446,Sweet corn,Other Perishable,6611.0,14.2,938.76,8.7,493.48,1432.2,1019.7,1830.1,8484.37,2.5,212.11,5.8,479.79,691.9,486.9,894.7,2124.2
2018,449,Mushrooms and truffles,Other Perishable,52197.0,14.2,7411.97,8.7,3896.3,11308.3,8051.2,14449.3,12635.19,2.5,315.88,5.8,714.52,1030.4,725.2,1332.4,12338.7
2018,486,Bananas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,75247.09,2.5,1881.18,5.8,4255.22,6136.4,4318.4,7934.8,6136.4
2018,490,Oranges,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,36929.49,2.5,923.24,5.8,2088.36,3011.6,2119.3,3894.2,3011.6
2018,495,"Tangerines, mandarins, clementines",Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,18962.6,2.5,474.06,5.8,1072.34,1546.4,1088.3,1999.6,1546.4
2018,497,Lemons and limes,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,14913.55,2.5,372.84,5.8,843.36,1216.2,855.9,1572.7,1216.2
2018,515,Apples,Fruits,104104.0,14.2,14782.77,8.7,7770.95,22553.7,16057.7,28818.3,90553.03,2.5,2263.83,5.8,5120.77,7384.6,5196.8,9548.8,29938.3
2018,521,Pears,Fruits,5427.0,14.2,770.63,8.7,405.1,1175.7,837.1,1502.3,9216.43,2.5,230.41,5.8,521.19,751.6,528.9,971.8,1927.3
2018,526,Apricots,Tree Fruit,907.0,14.2,128.79,8.7,67.7,196.5,139.9,251.1,457.39,2.5,11.43,5.8,25.87,37.3,26.2,48.2,233.8
2018,531,Cherries,Fruits,25332.0,14.2,3597.14,8.7,1890.93,5488.1,3907.4,7012.4,5339.06,2.5,133.48,5.8,301.92,435.4,306.4,563.1,5923.5
2018,534,Peaches and nectarines,Fruits,5888.0,14.2,836.1,8.7,439.52,1275.6,908.2,1629.9,8484.37,2.5,212.11,5.8,479.79,691.9,486.9,894.7,1967.5
2018,536,Plums and sloes,Fruits,1549.0,14.2,219.96,8.7,115.63,335.6,238.9,428.8,5135.5,2.5,128.39,5.8,290.41,418.8,294.8,541.6,754.4
2018,544,Strawberries,Fruits,1131.0,14.2,160.6,8.7,84.42,245.0,174.5,313.1,17957.08,2.5,448.93,5.8,1015.47,1464.4,1030.5,1893.5,1709.4
2018,547,Raspberries,Fruits,8044.0,14.2,1142.25,8.7,600.45,1742.7,1240.8,2226.8,6674.43,2.5,166.86,5.8,377.44,544.3,383.0,703.8,2287.0
2018,552,Blueberries and cranberries,Fruits,123428.0,14.2,17526.78,8.7,9213.41,26740.2,19038.3,34167.6,21687.31,2.5,542.18,5.8,1226.42,1768.6,1244.6,2286.9,28508.8
2018,560,Grapes,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,27411.4,2.5,685.29,5.8,1550.11,2235.4,1573.1,2890.6,2235.4
2018,567,Watermelons,Fruits,646.0,14.2,91.73,8.7,48.22,140.0,99.6,178.8,31287.55,2.5,782.19,5.8,1769.31,2551.5,1795.6,3299.2,2691.4
2018,568,Cantaloupes and other melons,Fruits,3483.0,14.2,494.59,8.7,259.99,754.6,537.2,964.2,21632.13,2.5,540.8,5.8,1223.3,1764.1,1241.5,2281.1,2518.7
2018,572,Avocados,Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,12160.64,2.5,304.02,5.8,687.68,991.7,697.9,1282.3,991.7
2018,574,Pineapples,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,20198.65,2.5,504.97,5.8,1142.23,1647.2,1159.2,2129.9,1647.2
2018,592,Kiwi fruit,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2212.14,2.5,55.3,5.8,125.1,180.4,127.0,233.3,180.4
2018,600,Papayas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2066.22,2.5,51.66,5.8,116.84,168.5,118.6,217.9,168.5
2019,116,Potatoes,Vegetables,97295.5,14.2,13815.96,8.7,7262.72,21078.7,15007.5,26933.5,299709.38,2.5,7492.73,5.8,16948.57,24441.3,17200.2,31604.3,45520.0
2019,122,Sweet potatoes,Vegetables,5.0,14.2,0.71,8.7,0.37,1.1,0.8,1.4,3406.5,2.5,85.16,5.8,192.64,277.8,195.5,359.2,278.9
2019,358,Cabbages,Vegetables,8817.0,14.2,1252.01,8.7,658.15,1910.2,1360.0,2440.7,36691.6,2.5,917.29,5.8,2074.91,2992.2,2105.7,3869.1,4902.4
2019,367,Asparagus,Vegetables,176.0,14.2,24.99,8.7,13.14,38.1,27.1,48.7,3946.05,2.5,98.65,5.8,223.15,321.8,226.5,416.2,360.0
2019,372,Lettuce and chicory,Vegetables,6109.2,14.2,867.51,8.7,456.03,1323.5,942.3,1691.2,41010.42,2.5,1025.26,5.8,2319.14,3344.4,2353.6,4324.5,4667.9
2019,373,Spinach,Vegetables,505.0,14.2,71.71,8.7,37.7,109.4,77.9,139.8,4635.19,2.5,115.88,5.8,262.12,378.0,266.0,488.8,487.4
2019,388,Tomatoes,Vegetables,43825.3,14.2,6223.19,8.7,3271.38,9494.6,6759.9,12131.8,125433.48,2.5,3135.84,5.8,7093.26,10229.1,7198.6,13226.9,19723.7
2019,393,Cauliflowers and broccoli,Vegetables,2007.0,14.2,284.99,8.7,149.81,434.8,309.6,555.6,20719.8,2.5,518.0,5.8,1171.7,1689.7,1189.1,2184.8,2124.5
2019,394,"Pumpkins, squash and gourds",Vegetables,14969.0,14.2,2125.6,8.7,1117.38,3243.0,2308.9,4143.7,19061.93,2.5,476.55,5.8,1077.95,1554.5,1094.0,2010.1,4797.5
2019,397,Cucumbers and gherkins,Greenhouse Veg,25736.3,14.2,3654.55,8.7,1921.11,5575.7,3969.7,7124.4,24436.54,2.5,610.91,5.8,1381.89,1992.8,1402.4,2576.9,7568.5
2019,399,Eggplants (aubergines),Vegetables,643.4,14.2,91.36,8.7,48.03,139.4,99.2,178.1,3015.33,2.5,75.38,5.8,170.52,245.9,173.1,318.0,385.3
2019,401,Chillies and peppers,Vegetables,46002.4,14.2,6532.34,8.7,3433.9,9966.2,7095.7,12734.5,25575.72,2.5,639.39,5.8,1446.31,2085.7,1467.8,2696.9,12051.9
2019,403,Onions,Vegetables,5104.0,14.2,724.77,8.7,380.99,1105.8,787.3,1412.9,50374.0,2.5,1259.35,5.8,2848.65,4108.0,2890.9,5311.9,5213.8
2019,406,Green garlic,Vegetables,238.0,14.2,33.8,8.7,17.77,51.6,36.7,65.9,4089.52,2.5,102.24,5.8,231.26,333.5,234.7,431.2,385.0
2019,407,Leeks and other alliaceous vegetables,Other Storable,361.0,14.2,51.26,8.7,26.95,78.2,55.7,99.9,1500.92,2.5,37.52,5.8,84.88,122.4,86.1,158.3,200.6
2019,414,Green beans,Other Perishable,2572.6,14.2,365.31,8.7,192.03,557.3,396.8,712.1,6285.71,2.5,157.14,5.8,355.46,512.6,360.7,662.8,1070.0
2019,417,"Peas, green",Vegetables,1554.0,14.2,220.67,8.7,116.0,336.7,239.7,430.2,4057.63,2.5,101.44,5.8,229.46,330.9,232.9,427.9,667.6
2019,426,Carrots and turnips,Vegetables,9318.0,14.2,1323.16,8.7,695.55,2018.7,1437.3,2579.4,33726.55,2.5,843.16,5.8,1907.24,2750.4,1935.6,3556.5,4769.1
2019,446,Sweet corn,Other Perishable,7826.0,14.2,1111.29,8.7,584.18,1695.5,1207.1,2166.4,8581.24,2.5,214.53,5.8,485.27,699.8,492.5,904.9,2395.3
2019,449,Mushrooms and truffles,Other Perishable,62197.0,14.2,8831.97,8.7,4642.76,13474.7,9593.7,17217.5,11020.23,2.5,275.51,5.8,623.19,898.7,632.5,1162.1,14373.5
2019,486,Bananas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,76826.49,2.5,1920.66,5.8,4344.54,6265.2,4409.1,8101.3,6265.2
2019,490,Oranges,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,35912.94,2.5,897.82,5.8,2030.88,2928.7,2061.1,3787.1,2928.7
2019,495,"Tangerines, mandarins, clementines",Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,19043.53,2.5,476.09,5.8,1076.91,1553.0,1092.9,2008.2,1553.0
2019,497,Lemons and limes,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,16864.5,2.5,421.61,5.8,953.69,1375.3,967.8,1778.3,1375.3
2019,515,Apples,Fruits,105594.0,14.2,14994.35,8.7,7882.17,22876.5,16287.5,29230.7,85101.16,2.5,2127.53,5.8,4812.47,6940.0,4883.9,8973.9,29816.5
2019,521,Pears,Fruits,5415.0,14.2,768.93,8.7,404.21,1173.1,835.2,1499.0,9326.79,2.5,233.17,5.8,527.43,760.6,535.2,983.5,1933.7
2019,526,Apricots,Tree Fruit,818.0,14.2,116.16,8.7,61.06,177.2,126.2,226.4,539.55,2.5,13.49,5.8,30.51,44.0,31.0,56.9,221.2
2019,531,Cherries,Fruits,21235.0,14.2,3015.37,8.7,1585.11,4600.5,3275.4,5878.3,5286.33,2.5,132.16,5.8,298.94,431.1,303.4,557.5,5031.6
2019,534,Peaches and nectarines,Fruits,5682.0,14.2,806.84,8.7,424.14,1231.0,876.4,1572.9,8544.45,2.5,213.61,5.8,483.19,696.8,490.4,901.0,1927.8
2019,536,Plums and sloes,Fruits,1387.0,14.2,196.95,8.7,103.53,300.5,213.9,384.0,5307.17,2.5,132.68,5.8,300.12,432.8,304.6,559.6,733.3
2019,544,Strawberries,Fruits,1379.0,14.2,195.82,8.7,102.94,298.8,212.7,381.7,15339.06,2.5,383.48,5.8,867.42,1250.9,880.3,1617.5,1549.7
2019,547,Raspberries,Fruits,6952.0,14.2,987.18,8.7,518.94,1506.1,1072.3,1924.5,6831.39,2.5,170.78,5.8,386.32,557.1,392.1,720.4,2063.3
2019,552,Blueberries and cranberries,Fruits,117234.0,14.2,16647.23,8.7,8751.05,25398.3,18082.9,32452.9,26508.89,2.5,662.72,5.8,1499.08,2161.8,1521.3,2795.3,27560.1
2019,560,Grapes,Fruits,33061.0,14.2,4694.66,8.7,2467.87,7162.5,5099.5,9152.0,27889.64,2.5,697.24,5.8,1577.16,2274.4,1600.6,2941.0,9436.9
2019,567,Watermelons,Fruits,480.0,14.2,68.16,8.7,35.83,104.0,74.0,132.9,31870.02,2.5,796.75,5.8,1802.25,2599.0,1829.0,3360.7,2703.0
2019,568,Cantaloupes and other melons,Fruits,2422.0,14.2,343.92,8.7,180.79,524.7,373.6,670.5,19397.92,2.5,484.95,5.8,1096.95,1581.9,1113.2,2045.5,2106.6
2019,572,Avocados,Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,12323.73,2.5,308.09,5.8,696.91,1005.0,707.2,1299.5,1005.0
2019,574,Pineapples,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,19931.33,2.5,498.28,5.8,1127.12,1625.4,1143.9,2101.8,1625.4
2019,592,Kiwi fruit,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2382.59,2.5,59.56,5.8,134.74,194.3,136.7,251.3,194.3
2019,600,Papayas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2234.21,2.5,55.86,5.8,126.34,182.2,128.2,235.6,182.2
2020,116,Potatoes,Vegetables,97749.1,14.2,13880.37,8.7,7296.58,21176.9,15077.5,27059.1,341888.41,2.5,8547.21,5.8,19333.79,27881.0,19620.8,36052.0,49058.0
2020,122,Sweet potatoes,Vegetables,3.0,14.2,0.43,8.7,0.22,0.6,0.5,0.8,4320.05,2.5,108.0,5.8,244.3,352.3,248.0,455.6,353.0
2020,358,Cabbages,Vegetables,10554.0,14.2,1498.67,8.7,787.81,2286.5,1627.9,2921.6,36300.43,2.5,907.51,5.8,2052.79,2960.3,2083.3,3827.9,5246.8
2020,367,Asparagus,Vegetables,157.0,14.2,22.29,8.7,11.72,34.0,24.2,43.5,3923.97,2.5,98.1,5.8,221.9,320.0,225.2,413.8,354.0
2020,372,Lettuce and chicory,Vegetables,4939.8,14.2,701.45,8.7,368.74,1070.2,761.9,1367.4,37150.21,2.5,928.76,5.8,2100.84,3029.6,2132.0,3917.4,4099.8
2020,373,Spinach,Vegetables,790.0,14.2,112.18,8.7,58.97,171.2,121.9,218.7,4792.15,2.5,119.8,5.8,271.0,390.8,275.0,505.3,562.0
2020,388,Tomatoes,Vegetables,40077.5,14.2,5691.0,8.7,2991.63,8682.6,6181.8,11094.3,127318.21,2.5,3182.96,5.8,7199.84,10382.8,7306.7,13425.6,19065.4
2020,393,Cauliflowers and broccoli,Vegetables,1967.0,14.2,279.31,8.7,146.83,426.1,303.4,544.5,20810.55,2.5,520.26,5.8,1176.84,1697.1,1194.3,2194.5,2123.3
2020,394,"Pumpkins, squash and gourds",Vegetables,13434.0,14.2,1907.63,8.7,1002.79,2910.4,2072.1,3718.8,20508.89,2.5,512.72,5.8,1159.78,1672.5,1177.0,2162.6,4582.9
2020,397,Cucumbers and gherkins,Greenhouse Veg,32178.7,14.2,4569.38,8.7,2402.01,6971.4,4963.5,8907.8,27666.46,2.5,691.66,5.8,1564.54,2256.2,1587.8,2917.4,9227.6
2020,399,Eggplants (aubergines),Vegetables,903.5,14.2,128.3,8.7,67.44,195.7,139.4,250.1,3113.43,2.5,77.84,5.8,176.06,253.9,178.7,328.3,449.6
2020,401,Chillies and peppers,Vegetables,47367.0,14.2,6726.11,8.7,3535.76,10261.9,7306.2,13112.2,22983.45,2.5,574.59,5.8,1299.71,1874.3,1319.0,2423.6,12136.1
2020,403,Onions,Vegetables,4812.0,14.2,683.3,8.7,359.2,1042.5,742.2,1332.1,48602.08,2.5,1215.05,5.8,2748.45,3963.5,2789.3,5125.1,5006.0
2020,406,Green garlic,Vegetables,206.0,14.2,29.25,8.7,15.38,44.6,31.8,57.0,4640.1,2.5,116.0,5.8,262.4,378.4,266.3,489.3,423.1
2020,407,Leeks and other alliaceous vegetables,Other Storable,569.0,14.2,80.8,8.7,42.47,123.3,87.8,157.5,1641.94,2.5,41.05,5.8,92.85,133.9,94.2,173.1,257.1
2020,414,Green beans,Other Perishable,2274.9,14.2,323.04,8.7,169.81,492.9,350.9,629.8,5916.62,2.5,147.92,5.8,334.58,482.5,339.6,624.0,975.4
2020,417,"Peas, green",Vegetables,1542.0,14.2,218.96,8.7,115.1,334.1,237.8,426.9,3823.42,2.5,95.59,5.8,216.21,311.8,219.4,403.1,645.8
2020,426,Carrots and turnips,Vegetables,9500.0,14.2,1349.0,8.7,709.14,2058.1,1465.3,2629.8,33348.87,2.5,833.72,5.8,1885.88,2719.6,1913.9,3516.6,4777.7
2020,446,Sweet corn,Other Perishable,5834.0,14.2,828.43,8.7,435.48,1263.9,899.9,1615.0,9037.4,2.5,225.94,5.8,511.06,737.0,518.7,953.0,2000.9
2020,449,Mushrooms and truffles,Other Perishable,59173.6,14.2,8402.65,8.7,4417.07,12819.7,9127.3,16380.5,10434.09,2.5,260.85,5.8,590.05,850.9,598.8,1100.2,13670.6
2020,486,Bananas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,72638.87,2.5,1815.97,5.8,4107.73,5923.7,4168.7,7659.8,5923.7
2020,490,Oranges,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,38274.68,2.5,956.87,5.8,2164.43,3121.3,2196.5,4036.0,3121.3
2020,495,"Tangerines, mandarins, clementines",Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,21131.82,2.5,528.3,5.8,1195.0,1723.3,1212.7,2228.3,1723.3
2020,497,Lemons and limes,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,14479.46,2.5,361.99,5.8,818.81,1180.8,831.0,1526.9,1180.8
2020,515,Apples,Fruits,92829.0,14.2,13181.72,8.7,6929.31,20111.0,14318.6,25697.1,84908.65,2.5,2122.72,5.8,4801.58,6924.3,4872.9,8953.6,27035.4
2020,521,Pears,Fruits,4765.0,14.2,676.63,8.7,355.69,1032.3,735.0,1319.1,9291.23,2.5,232.28,5.8,525.42,757.7,533.2,979.8,1790.0
2020,526,Apricots,Tree Fruit,732.0,14.2,103.94,8.7,54.64,158.6,112.9,202.6,434.09,2.5,10.85,5.8,24.55,35.4,24.9,45.8,194.0
2020,531,Cherries,Fruits,18646.0,14.2,2647.73,8.7,1391.85,4039.6,2876.1,5161.6,4811.77,2.5,120.29,5.8,272.11,392.4,276.1,507.3,4431.9
2020,534,Peaches and nectarines,Fruits,5418.0,14.2,769.36,8.7,404.43,1173.8,835.7,1499.8,7943.59,2.5,198.59,5.8,449.21,647.8,455.9,837.6,1821.6
2020,536,Plums and sloes,Fruits,1234.0,14.2,175.23,8.7,92.11,267.3,190.3,341.6,5114.65,2.5,127.87,5.8,289.23,417.1,293.5,539.3,684.4
2020,544,Strawberries,Fruits,1377.0,14.2,195.53,8.7,102.79,298.3,212.4,381.2,15640.71,2.5,391.02,5.8,884.48,1275.5,897.6,1649.3,1573.9
2020,547,Raspberries,Fruits,5617.0,14.2,797.61,8.7,419.29,1216.9,866.4,1554.9,7037.4,2.5,175.94,5.8,397.96,573.9,403.9,742.1,1790.8
2020,552,Blueberries and cranberries,Fruits,120791.0,14.2,17152.32,8.7,9016.57,26168.9,18631.6,33437.6,23168.61,2.5,579.22,5.8,1310.18,1889.4,1329.7,2443.2,28058.3
2020,560,Grapes,Fruits,29725.0,14.2,4220.95,8.7,2218.85,6439.8,4585.0,8228.5,26290.62,2.5,657.27,5.8,1486.73,2144.0,1508.8,2772.3,8583.8
2020,567,Watermelons,Fruits,435.0,14.2,61.77,8.7,32.47,94.2,67.1,120.4,32697.73,2.5,817.44,5.8,1849.06,2666.5,1876.5,3447.9,2760.7
2020,568,Cantaloupes and other melons,Fruits,2217.0,14.2,314.81,8.7,165.49,480.3,342.0,613.7,17433.48,2.5,435.84,5.8,985.86,1421.7,1000.5,1838.3,1902.0
2020,572,Avocados,Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,13885.96,2.5,347.15,5.8,785.25,1132.4,796.9,1464.3,1132.4
2020,574,Pineapples,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,18371.55,2.5,459.29,5.8,1038.91,1498.2,1054.3,1937.2,1498.2
2020,592,Kiwi fruit,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2792.15,2.5,69.8,5.8,157.9,227.7,160.3,294.5,227.7
2020,600,Papayas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2283.26,2.5,57.08,5.8,129.12,186.2,131.0,240.7,186.2
